STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-02,0.83,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-03,1.98,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-04,10.31,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-05,9.6,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-06,3.94,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-07,7.21,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-08,7.48,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-09,12.08,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-10,8.06,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-11,2.34,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1983-12,3.37,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-01,10.76,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-02,10.06,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-03,3.37,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-04,12.09,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-05,6.59,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-06,4.28,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-07,6.64,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-08,9.36,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-09,4.06,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-10,2.53,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-11,18.37,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1984-12,12,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-01,2.25,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-02,16.15,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-03,21.28,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-04,10.61,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-05,17.05,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-06,1.81,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-07,9.86,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-08,6.71,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-09,11.8,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-10,8.2,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-11,4.71,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1985-12,2.59,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-01,4.96,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-02,0.58,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-03,15.38,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-04,43.23,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-05,8.61,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-06,9.12,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-07,11.18,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-08,10.65,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-09,14.37,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-10,11.53,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-11,35.73,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1986-12,5.77,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-01,9.02,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-02,5.06,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-03,4.79,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-04,9.24,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-05,15.65,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-06,12.91,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-07,18.26,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-08,3.69,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-09,11.56,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-10,14.22,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-11,15.83,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1987-12,22.19,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-01,10.31,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-02,9.94,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-03,13.09,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-04,12.91,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-05,7.78,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-06,5.11,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-07,5.5,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-08,16.57,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-09,11.31,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-10,8.5,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-11,25.73,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1988-12,13.46,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-01,27.46,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-02,6.54,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-03,7.33,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-04,37.19,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-05,19.81,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-06,7.03,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-07,22.93,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-08,8.83,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-09,9.73,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-10,13.16,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-11,1.02,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1989-12,5.71,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-01,29.13,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-02,15.24,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-03,10.8,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-04,4.02,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-05,8.14,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-06,10.04,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-07,10.79,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-08,7.8,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-09,18.46,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-10,20.97,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-11,45.75,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1990-12,30.1,",,,X"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-01,3.82,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-02,9.32,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-03,37.88,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-04,11.01,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-05,8.07,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-06,9.85,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-07,9.83,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-08,26.93,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-09,9.41,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-10,5.16,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-11,6.74,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1991-12,15.04,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-01,1.34,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-02,1.29,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-03,3.91,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-04,6.63,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-05,2.99,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-06,9.36,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-07,17.63,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-08,13.63,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-09,17.59,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-10,3.39,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-11,25.16,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1992-12,17.02,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-01,2.17,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-02,2.67,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-03,11.96,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-04,9.05,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-05,7.53,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-06,6.63,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-07,18.44,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-08,11.39,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-09,5,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-10,12.84,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-11,10.75,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1993-12,16.1,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-01,10.4,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-02,25.52,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-03,18.48,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-04,8.59,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-05,7.18,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-06,13.3,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-07,11.72,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-08,14.58,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-09,21.83,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-10,8.74,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-11,35.92,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1994-12,6.62,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-01,4.52,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-02,1.56,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-03,4.17,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-04,8.15,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-05,8.69,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-06,5.35,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-07,15.15,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-08,13.93,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-09,4.2,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-10,7.63,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-11,8.53,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1995-12,4.11,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-01,14.3,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-02,11.81,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-03,16.66,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-04,6.28,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-05,3.65,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-06,10.33,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-07,13.22,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-08,4.78,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-09,7.03,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-10,11.08,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-11,14.22,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1996-12,6.89,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-01,2.33,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-02,7.84,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-03,19.24,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-04,6.04,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-05,10.75,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-06,22.69,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-07,19.39,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-08,4.75,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-09,8.98,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-10,12.64,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-11,8.87,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1997-12,8.1,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-01,0.13,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-02,2.4,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-03,3.68,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-04,8.87,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-05,15.67,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-06,11.28,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-07,6.08,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-08,8.48,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-09,10.76,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-10,16.02,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-11,15.57,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1998-12,9.89,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-01,16.68,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-02,19.35,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-03,12.13,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-04,16.04,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-05,2.84,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-06,4.67,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-07,3.54,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-08,10.15,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-09,5.66,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-10,3.61,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-11,7.74,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,1999-12,14.42,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-01,17.87,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-02,0.52,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-03,5.81,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-04,7.25,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-05,3.37,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-06,8.19,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-07,13.17,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-08,10.54,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-09,9.2,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-10,17.66,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-11,45.91,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2000-12,4.6,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-01,2.28,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-02,12.48,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-03,8.35,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-04,12.55,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-05,2.95,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-06,3.64,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-07,6.54,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-08,7.9,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-09,9.01,",,,0"
USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",19.71909,-155.04897,8.8,2001-10,13.17,",,,0"
